fecha_conferencia,titulo,es_estenografica,es_mananera,url,fecha_publicacion,archivo,descargado,caracteres
2026-09-08,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 08 de septiembre de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-08-de-septiembre-de-2026,2026-09-08T17:48:00Z,mananeras/txt/2026-09-08_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-08-de-septiembre-de-2026.txt,TRUE,94872
2026-09-07,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 07 de septiembre de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-07-de-septiembre-de-2026,2026-09-07T16:00:00Z,mananeras/txt/2026-09-07_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-07-de-septiembre-de-2026.txt,TRUE,79729
2026-09-06,Versión estenográfica. Honestidad y resultados en Coahuila,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-honestidad-y-resultados-en-coahuila,2026-09-06T18:50:00Z,NA,FALSE,NA
2026-09-06,Versión estenográfica. Honestidad y resultados en Nuevo León,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-honestidad-y-resultados-en-nuevo-leon,2026-09-06T18:48:00Z,NA,FALSE,NA
2026-09-06,Versión estenográfica. Honestidad y resultados en Nayarit,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-honestidad-y-resultados-en-nayarit,2026-09-06T00:43:00Z,NA,FALSE,NA
2026-09-05,Versión estenográfica. Honestidad y resultados en Jalisco,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-honestidad-y-resultados-en-jalisco,2026-09-05T23:34:00Z,NA,FALSE,NA
2026-09-05,Versión estenográfica. Honestidad y resultados en Colima,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-honestidad-y-resultados-en-colima,2026-09-05T17:42:00Z,NA,FALSE,NA
2026-09-04,Versión estenográfica. Honestidad y resultados en Aguascalientes,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-honestidad-y-resultados-en-aguascalientes,2026-09-04T18:39:00Z,NA,FALSE,NA
2026-09-04,Versión estenográfica. Honestidad y resultados en San Luis Potosí,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-honestidad-y-resultados-en-san-luis-potosi,2026-09-04T18:32:00Z,NA,FALSE,NA
2026-09-04,Versión estenográfica. Honestidad y resultados en Zacatecas,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-honestidad-y-resultados-en-zacatecas,2026-09-04T18:29:00Z,NA,FALSE,NA
2026-09-04,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 04 de septiembre de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-04-de-septiembre-de-2026,2026-09-04T17:20:00Z,mananeras/txt/2026-09-04_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-04-de-septiembre-de-2026.txt,TRUE,87550
2026-09-03,Versión estenográfica. Honestidad y resultados en Durango,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-honestidad-y-resultados-en-durango,2026-09-03T17:39:00Z,NA,FALSE,NA
2026-09-03,Versión estenográfica. Honestidad y resultados en Morelos,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-honestidad-y-resultados-en-morelos,2026-09-03T17:30:00Z,NA,FALSE,NA
2026-09-03,Versión estenográfica. 50 Aniversario del Heroico Colegio Militar Plantel Tlalpan. Ciudad de México,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-50-aniversario-del-heroico-colegio-militar-plantel-tlalpan-ciudad-de-mexico,2026-09-03T17:26:00Z,NA,FALSE,NA
2026-09-03,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 03 de septiembre de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-03-de-septiembre-de-2026,2026-09-03T15:46:00Z,mananeras/txt/2026-09-03_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-03-de-septiembre-de-2026.txt,TRUE,85906
2026-09-02,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 02 de septiembre de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-02-de-septiembre-de-2026,2026-09-02T15:35:00Z,mananeras/txt/2026-09-02_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-02-de-septiembre-de-2026.txt,TRUE,79934
2026-09-01,Versión estenográfica. Segundo Informe de Gobierno de la presidenta Claudia Sheinbaum Pardo,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-segundo-informe-de-gobierno-de-la-presidenta-claudia-sheinbaum-pardo,2026-09-01T18:33:00Z,NA,FALSE,NA
2026-08-31,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 31 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-31-de-agosto-de-2026,2026-08-31T15:12:00Z,mananeras/txt/2026-08-31_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-31-de-agosto-de-2026.txt,TRUE,44787
2026-08-28,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 28 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-28-de-agosto-de-2026,2026-08-28T17:20:00Z,mananeras/txt/2026-08-28_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-28-de-agosto-de-2026.txt,TRUE,77124
2026-08-27,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 27 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-27-de-agosto-de-2026,2026-08-27T14:58:00Z,mananeras/txt/2026-08-27_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-27-de-agosto-de-2026.txt,TRUE,63120
2026-08-27,"Derecho de réplica, miércoles 26 de agosto 2026. Palacio Nacional",FALSE,FALSE,https://www.gob.mx/presidencia/es/articulos/derecho-de-replica-miercoles-26-de-agosto-2026-palacio-nacional,2026-08-27T00:18:00Z,NA,FALSE,NA
2026-08-26,"Versión estenográfica. Clausura y apertura de cursos del Sistema Educativo Militar 2026. Zapopan, Jalisco",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-clausura-y-apertura-de-cursos-del-sistema-educativo-militar-2026-zapopan-jalisco,2026-08-26T18:34:00Z,NA,FALSE,NA
2026-08-26,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 26 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-26-de-agosto-de-2026,2026-08-26T15:50:00Z,mananeras/txt/2026-08-26_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-26-de-agosto-de-2026.txt,TRUE,91566
2026-08-25,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 25 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-25-de-agosto-de-2026,2026-08-25T17:10:00Z,mananeras/txt/2026-08-25_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-25-de-agosto-de-2026.txt,TRUE,99086
2026-08-24,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 24 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-24-de-agosto-de-2026,2026-08-24T16:32:00Z,mananeras/txt/2026-08-24_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-24-de-agosto-de-2026.txt,TRUE,99985
2026-08-23,Versión estenográfica. Supervisión de obra: Línea 4 del Cablebús. Ciudad de México,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-supervision-de-obra-linea-4-del-cablebus-ciudad-de-mexico,2026-08-23T19:26:00Z,NA,FALSE,NA
2026-08-22,Versión estenográfica. Inauguración del Centro Nacional de Atención Agraria. Ciudad de México,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-inauguracion-del-centro-nacional-de-atencion-agraria-ciudad-de-mexico,2026-08-22T18:18:00Z,NA,FALSE,NA
2026-08-21,Versión estenográfica. Conferencia de prensa matutina del 21 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-matutina-del-21-de-agosto-de-2026,2026-08-21T15:27:00Z,mananeras/txt/2026-08-21_version-estenografica-conferencia-de-prensa-matutina-del-21-de-agosto-de-2026.txt,TRUE,69062
2026-08-20,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 20 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-20-de-agosto-de-2026,2026-08-20T15:35:00Z,mananeras/txt/2026-08-20_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-20-de-agosto-de-2026.txt,TRUE,77782
2026-08-20,"Versión estenográfica. Derecho de réplica, miércoles 19 de agosto 2026. Palacio Nacional",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-derecho-de-replica-miercoles-19-de-agosto-2026-palacio-nacional,2026-08-20T02:06:00Z,NA,FALSE,NA
2026-08-19,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 19 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-19-de-agosto-de-2026,2026-08-19T16:03:00Z,mananeras/txt/2026-08-19_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-19-de-agosto-de-2026.txt,TRUE,90522
2026-08-18,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 18 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-18-de-agosto-de-2026,2026-08-18T16:19:00Z,mananeras/txt/2026-08-18_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-18-de-agosto-de-2026.txt,TRUE,92121
2026-08-17,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 17 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-17-de-agosto-de-2026,2026-08-17T16:22:00Z,mananeras/txt/2026-08-17_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-17-de-agosto-de-2026.txt,TRUE,76105
2026-08-16,"Versión Estenográfica. Inauguración del Hospital General IMSS Bienestar Ciudad Madero, Tamaulipas",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-inauguracion-del-hospital-general-imss-bienestar-ciudad-madero-tamaulipas,2026-08-16T19:51:00Z,NA,FALSE,NA
2026-08-16,"Versión estenográfica. Inauguración del Hospital General ISSSTE Tampico, en Tamaulipas",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-inauguracion-del-hospital-general-issste-tampico-en-tamaulipas,2026-08-16T01:53:00Z,NA,FALSE,NA
2026-08-15,"Versión Estenográfica. Jóvenes Construyendo el Futuro, en Ciudad Victoria, Tamaulipas",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-jovenes-construyendo-el-futuro-en-ciudad-victoria-tamaulipas,2026-08-15T21:33:00Z,NA,FALSE,NA
2026-08-15,"Versión estenográfica. Vivienda para el Bienestar. Matamoros, Tamaulipas",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-vivienda-para-el-bienestar-matamoros-tamaulipas-432944,2026-08-15T00:24:00Z,NA,FALSE,NA
2026-08-14,"Versión estenográfica. Vivienda para el Bienestar. Reynosa, Tamaulipas",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-vivienda-para-el-bienestar-reynosa-tamaulipas-432938,2026-08-14T22:40:00Z,NA,FALSE,NA
2026-08-14,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 14 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-14-de-agosto-de-2026,2026-08-14T16:32:00Z,mananeras/txt/2026-08-14_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-14-de-agosto-de-2026.txt,TRUE,83525
2026-08-13,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 13 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-13-de-agosto-de-2026,2026-08-13T15:41:00Z,mananeras/txt/2026-08-13_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-13-de-agosto-de-2026.txt,TRUE,61638
2026-08-13,"Derecho de réplica, miércoles 12 de agosto 2026. Palacio Nacional",FALSE,FALSE,https://www.gob.mx/presidencia/es/articulos/derecho-de-replica-miercoles-12-de-agosto-2026-palacio-nacional,2026-08-13T01:27:00Z,NA,FALSE,NA
2026-08-12,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 12 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-12-de-agosto-de-2026,2026-08-12T17:06:00Z,mananeras/txt/2026-08-12_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-12-de-agosto-de-2026.txt,TRUE,76162
2026-08-11,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 11 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-11-de-agosto-de-2026,2026-08-11T17:15:00Z,mananeras/txt/2026-08-11_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-11-de-agosto-de-2026.txt,TRUE,107826
2026-08-10,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 10 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-10-de-agosto-de-2026,2026-08-10T16:39:00Z,mananeras/txt/2026-08-10_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-10-de-agosto-de-2026.txt,TRUE,77731
2026-08-09,"Versión estenográfica. Jornada Nacional de Reforestación. San Nicolás de los Ranchos, Puebla",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-jornada-nacional-de-reforestacion-san-nicolas-de-los-ranchos-puebla,2026-08-09T19:07:00Z,NA,FALSE,NA
2026-08-08,"Versión estenográfica. Vivienda para el Bienestar. Puebla, Puebla",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-vivienda-para-el-bienestar-puebla-puebla,2026-08-08T20:08:00Z,NA,FALSE,NA
2026-08-08,"Versión estenográfica. Inauguración de Bachillerato Nacional. Texcoco, Estado de México",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-inauguracion-de-bachillerato-nacional-texcoco-estado-de-mexico,2026-08-08T20:05:00Z,NA,FALSE,NA
2026-08-08,"Versión estenográfica. Pensión Mujeres Bienestar. Naucalpan, Estado de México",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-pension-mujeres-bienestar-naucalpan-estado-de-mexico,2026-08-08T00:00:00Z,NA,FALSE,NA
2026-08-07,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 07 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-07-de-agosto-de-2026,2026-08-07T15:55:00Z,mananeras/txt/2026-08-07_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-07-de-agosto-de-2026.txt,TRUE,97122
2026-08-06,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 06 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-06-de-agosto-de-2026,2026-08-06T16:21:00Z,mananeras/txt/2026-08-06_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-06-de-agosto-de-2026.txt,TRUE,94019
2026-08-05,"Versión estenográfica. Derecho de réplica, miércoles 05 de agosto 2026. Palacio Nacional",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-derecho-de-replica-miercoles-05-de-agosto-2026-palacio-nacional,2026-08-05T19:00:00Z,NA,FALSE,NA
2026-08-05,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 05 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-05-de-agosto-de-2026,2026-08-05T14:47:00Z,mananeras/txt/2026-08-05_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-05-de-agosto-de-2026.txt,TRUE,78314
2026-08-04,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 04 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-04-de-agosto-de-2026,2026-08-04T16:04:00Z,mananeras/txt/2026-08-04_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-04-de-agosto-de-2026.txt,TRUE,92706
2026-08-03,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 03 de agosto de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-03-de-agosto-de-2026,2026-08-03T15:49:00Z,mananeras/txt/2026-08-03_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-03-de-agosto-de-2026.txt,TRUE,89122
2026-08-02,"Versión estenográfica. Inicio de obra del Hospital General Regional IMSS. San Lorenzo Cacaotepec, Oaxaca",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-inicio-de-obra-del-hospital-general-regional-imss-san-lorenzo-cacaotepec-oaxaca,2026-08-02T19:38:00Z,NA,FALSE,NA
2026-08-01,"Versión estenográfica. Vivienda para el Bienestar. Huajuapan, Oaxaca",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-vivienda-para-el-bienestar-huajuapan-oaxaca,2026-08-01T21:51:00Z,NA,FALSE,NA
2026-08-01,"Versión estenográfica. Reconstrucción de caminos Plan Lázaro Cárdenas. Santo Domingo Tonalá, Oaxaca",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-reconstruccion-de-caminos-plan-lazaro-cardenas-santo-domingo-tonala-oaxaca,2026-08-01T19:29:00Z,NA,FALSE,NA
2026-07-31,"Versión estenográfica. Plan Nacional de Maíz Nativo: El maíz es la raíz. Santiago Suchilquitongo, Oaxaca",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-plan-nacional-de-maiz-nativo-el-maiz-es-la-raiz-santiago-suchilquitongo-oaxaca,2026-07-31T18:14:00Z,NA,FALSE,NA
2026-07-31,"Versión estenográfica. Graduación de cadetes de la Heroica Escuela Naval Militar. Alvarado, Veracruz",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-graduacion-de-cadetes-de-la-heroica-escuela-naval-militar-alvarado-veracruz,2026-07-31T18:09:00Z,NA,FALSE,NA
2026-07-31,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 31 de julio de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-31-de-julio-de-2026,2026-07-31T13:54:00Z,mananeras/txt/2026-07-31_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-31-de-julio-de-2026.txt,TRUE,60364
2026-07-30,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 30 de julio de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-30-de-julio-de-2026,2026-07-30T16:04:00Z,mananeras/txt/2026-07-30_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-30-de-julio-de-2026.txt,TRUE,110660
2026-07-30,"Versión estenográfica. Derecho de réplica, miércoles 29 de julio 2026. Palacio Nacional",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-derecho-de-replica-miercoles-29-de-julio-2026-palacio-nacional,2026-07-30T00:19:00Z,NA,FALSE,NA
2026-07-29,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 29 de julio de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-29-de-julio-de-2026,2026-07-29T15:43:00Z,mananeras/txt/2026-07-29_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-29-de-julio-de-2026.txt,TRUE,82091
2026-07-28,Versión estenográfica. Plan Kukulkán: reconocimientos por estrategia de seguridad en Mundial 2026. Estado de México,TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-plan-kukulkan-reconocimientos-por-estrategia-de-seguridad-en-mundial-2026-estado-de-mexico,2026-07-28T18:33:00Z,NA,FALSE,NA
2026-07-28,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 28 de julio de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-28-de-julio-de-2026,2026-07-28T14:05:00Z,mananeras/txt/2026-07-28_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-28-de-julio-de-2026.txt,TRUE,101646
2026-07-27,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 27 de julio de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-27-de-julio-de-2026,2026-07-27T15:36:00Z,mananeras/txt/2026-07-27_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-27-de-julio-de-2026.txt,TRUE,81760
2026-07-26,"Versión estenográfica. Pensión Mujeres Bienestar. Acapulco, Guerrero",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-pension-mujeres-bienestar-acapulco-guerrero,2026-07-26T18:02:00Z,NA,FALSE,NA
2026-07-25,"Versión estenográfica. Vivienda para el Bienestar. Cuautla, Morelos",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-vivienda-para-el-bienestar-cuautla-morelos,2026-07-25T18:37:00Z,NA,FALSE,NA
2026-07-24,"Versión estenográfica. Vivienda para el Bienestar. Xoxocotla, Morelos",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-vivienda-para-el-bienestar-xoxocotla-morelos,2026-07-24T19:15:00Z,NA,FALSE,NA
2026-07-24,"Versión estenográfica. Entrega de apoyos a productores de caña. Zacatepec, Morelos",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-entrega-de-apoyos-a-productores-de-cana-zacatepec-morelos,2026-07-24T19:14:00Z,NA,FALSE,NA
2026-07-24,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 24 de julio de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-24-de-julio-de-2026,2026-07-24T16:09:00Z,mananeras/txt/2026-07-24_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-24-de-julio-de-2026.txt,TRUE,84868
2026-07-23,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 23 de julio de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-23-de-julio-de-2026,2026-07-23T15:44:00Z,mananeras/txt/2026-07-23_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-23-de-julio-de-2026.txt,TRUE,59219
2026-07-22,"Versión estenográfica. Derecho de réplica, miércoles 22 de julio 2026. Palacio Nacional",TRUE,FALSE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-derecho-de-replica-miercoles-22-de-julio-2026-palacio-nacional,2026-07-22T23:35:00Z,NA,FALSE,NA
2026-07-22,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 22 de julio de 2026,TRUE,TRUE,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-22-de-julio-de-2026,2026-07-22T15:50:00Z,mananeras/txt/2026-07-22_version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-22-de-julio-de-2026.txt,TRUE,95495
